prov_code,prov_name,city_code,city_name,county_code,county_name,town_code,town_name,village_code,village_name
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102206,坝糯村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102207,梁子村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102208,冰岛村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201001,尹甸社区
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201201,土戈村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102209,坝卡村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102210,懂过村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102211,大户赛村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102212,公弄村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102213,丙山村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102214,邦改村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201202,南布村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201203,允俸村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201204,忙开村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201205,邦协村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201206,邦木村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201207,陈家村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201208,平掌村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102215,护东村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925102000,勐库镇,530925102216,忙那村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201209,营盘村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201210,下吧哈村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925201000,沙河乡,530925201211,布京村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925203000,忙糯乡,530925203201,忙糯村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925203000,忙糯乡,530925203202,小坝子村委会
530000000000,云南省,530900000000,临沧市,530925000000,双江拉祜族佤族布朗族傣族自治县,530925203000,忙糯乡,530925203203,康太村委会
